pID,Cluster,Eating,Recreating,WorkPlace,TravelMinutes,NumActivities,Home,Leave Home,Come Back,joviality,Average Expenses,Average Income
578,1,29.11,99.63,343.46666666666664,127.4888888888889,6.88,836.4699331848552,485.0,1033.3385093167701,0.98284777,1901.2835313001,2350.9633777383
579,1,11.7,102.92,343.4888888888889,75.22222222222223,4.96,904.8888888888889,460.0,958.7888198757764,0.768714853,2060.2625656224,3374.4594648128
580,2,45.0,0.0,485.0,202.5,5.8,692.5,382.5,1055.0,0.66433137,1440.3651980957,3592.7587207798997
581,1,31.22,92.89,343.16258351893094,118.19599109131403,6.89,850.5803571428571,515.0,1053.348909657321,0.417992624,1787.0819243006,5996.8970935745
582,1,32.0,68.4,343.46666666666664,119.73333333333333,6.44,872.0155902004454,410.0,978.3074534161491,0.468741471,1683.3673633158,2645.2590345904
583,1,30.49,65.55,343.46666666666664,137.65555555555557,5.99,861.2026726057907,440.0,1043.2608695652175,0.568154176,1629.2246101759,5307.0465715767
584,1,20.31,66.63,343.46666666666664,72.06666666666666,4.13,970.6347438752784,445.0,993.3540372670808,0.130737765,1275.4443830532,5275.8724972435
585,1,20.71,26.64,343.46666666666664,65.31111111111112,4.02,985.7795100222717,510.0,1063.3385093167701,0.265413241,1242.291559354,5196.3510349744
586,1,19.91,95.0,347.0444444444444,36.422222222222224,3.43,1036.7037861915367,470.0,1018.3385093167702,0.008705951,1095.9774990028,3186.2932126019
587,1,33.56,85.35,343.16258351893094,172.88888888888889,7.12,798.5300668151448,390.0,1000.0,0.444743825,1832.3815427915,2589.3992965274
588,1,28.44,108.12,343.16258351893094,155.55555555555554,6.56,804.1982182628062,410.0,1018.2398753894081,0.412038273,1892.4782054026,2555.6547233688
589,2,45.0,0.0,486.25,90.0,5.8,806.25,468.75,1025.0,0.975273877,1440.3651980957,3592.7587207798997
590,1,20.58,74.1,343.46666666666664,130.4111111111111,5.18,871.1804008908686,430.0,1028.276397515528,0.448569158,1548.8448706809,2557.9845925056
591,1,20.49,28.27,343.46666666666664,65.21111111111111,4.05,982.6057906458798,405.0,978.3074534161491,0.263048698,1248.5587970773,5160.4204773471
592,1,20.98,48.07,347.0444444444444,78.0,4.52,946.9153674832962,465.0,1003.3540372670808,0.22126511,1397.8971366294,6120.0937177041
593,1,30.69,72.94,343.46666666666664,137.88888888888889,6.47,849.5555555555555,470.0,1020.0,0.919710751,1721.8714996663,2296.7648434087
594,1,13.16,67.0,343.46666666666664,81.4,4.35,931.3444444444444,460.0,970.3726708074535,0.278112333,1463.8526199451,6031.7213716721
595,2,63.75,0.0,488.75,115.0,7.4,604.0,456.25,1033.75,0.739359987,1440.3651980957,3592.7587207798997
596,1,11.14,109.38,343.46666666666664,74.45555555555555,5.08,901.9599109131403,520.0,1008.6180124223603,0.967555161,2057.9594989114,4681.8502676153
597,1,30.31,55.36,347.0444444444444,96.16666666666667,5.76,908.2444444444444,430.0,990.0,0.408345757,1495.8836705443,2560.5241338349
598,1,20.93,62.91,343.46666666666664,175.56666666666666,4.98,836.6703786191537,430.0,1128.1055900621118,0.171959185,1503.7076716826,3176.9607084259
599,2,40.0,0.0,483.75,108.75,5.4,801.25,452.5,1052.5,0.998644049,1440.3651980957,3592.7587207798997
600,1,28.13,106.92,343.46666666666664,87.75555555555556,6.76,870.9444444444445,505.0,1025.0,0.791591163,1917.9155840264,3700.4645319075
601,1,12.0,92.13,343.47777777777776,94.72222222222223,4.78,894.7222222222222,505.0,1015.1242236024844,0.585843678,1642.3258969701,2489.1469270051
602,2,45.0,0.0,490.0,138.75,7.0,600.0,468.75,1076.25,0.853874668,1440.3651980957,3592.7587207798997
603,2,60.0,0.0,473.75,152.5,8.5,583.75,453.75,1036.25,0.751229979,1440.3651980957,3592.7587207798997
604,2,30.0,0.0,472.5,131.25,4.8,808.75,425.0,1022.5,0.875113575,1440.3651980957,3592.7587207798997
605,2,45.0,0.0,467.5,127.5,5.8,797.5,492.5,1077.5,0.705971019,1440.3651980957,3592.7587207798997
606,1,13.33,78.53,343.46666666666664,123.77777777777777,4.54,879.3444444444444,390.0,940.1242236024844,0.370138058,1516.5302666943,2484.5609363959
607,1,23.71,84.74,343.46666666666664,120.26666666666667,5.89,864.4444444444445,470.0,1051.0403726708075,0.370246957,1646.5319076449,2394.6709245509
608,1,11.7,94.44,343.46666666666664,130.46666666666667,4.81,857.0444444444445,395.0,963.8664596273292,0.358497175,1652.3438405302,2396.2255866982
609,1,20.93,65.45,343.46666666666664,150.32222222222222,4.83,859.1536748329621,425.0,1093.167701863354,0.213011118,1519.0460715204,5137.1580363679
610,1,29.29,63.67,343.46666666666664,111.5111111111111,6.05,889.1777777777778,450.0,1000.0,0.526105544,1540.8132189631,5322.3635385002
611,1,47.5,0.0,318.3333333333333,87.5,6.0,946.25,485.0,1045.0,0.734927742,1440.3651980957,3592.7587207798997
612,1,4.23,59.08,343.46666666666664,112.57777777777778,3.32,921.358574610245,460.0,1039.5962732919254,0.034839253,1483.0329437245,4929.851489294
613,1,19.68,106.63,343.46666666666664,139.27777777777777,5.86,831.0356347438753,460.0,1036.6149068322982,0.541632245,1624.6305966811,2372.9558394468
614,1,21.24,75.57,343.46666666666664,212.8,5.19,785.4120267260579,335.0,1043.1987577639752,0.059062573,1599.2988987896,3110.5235789044
615,2,45.0,0.0,475.0,131.25,5.8,765.0,485.0,1066.25,0.79664861,1440.3651980957,3592.7587207798997
616,1,29.69,87.04,343.46666666666664,241.05555555555554,6.38,736.6555555555556,350.0,1005.0,0.544782269,1646.5368348611,2370.7648613952
617,1,48.75,0.0,350.0,112.5,6.75,765.0,501.6666666666667,1068.3333333333333,0.965741735,1440.3651980957,3592.7587207798997
618,1,15.08,71.38,343.16258351893094,111.65555555555555,4.83,894.5222222222222,455.0,1000.373831775701,0.089915241,1476.8147136109,3092.0141303718
619,1,5.97,64.1,344.39461883408075,67.42222222222222,3.32,960.902004454343,510.0,1030.0,0.025245948,1493.5772079853,3076.8191760987
620,1,33.1,59.67,346.73719376391983,112.21111111111111,6.83,883.1444444444444,485.0,1035.0,0.673541165,1864.8810344549,2821.5204961534
621,2,65.0,0.0,485.0,113.75,7.4,776.25,442.5,1036.25,0.738766851,1440.3651980957,3592.7587207798997
622,1,29.29,83.65,347.0444444444444,104.57777777777778,6.58,872.6666666666666,450.0,1000.0,0.719188185,2189.2690726916,4732.1773727203
623,1,30.67,55.31,343.46666666666664,87.88888888888889,5.99,918.1666666666666,485.0,1035.0,0.576129491,1563.082473729,2383.5174069137
624,1,31.24,81.71,343.5,67.24444444444444,6.57,912.4944320712694,510.0,1037.5310559006211,0.916163673,2114.3991802743,4695.3294990572
625,1,31.37,74.67,347.0444444444444,215.11111111111111,6.65,767.5946547884187,360.0,1058.2298136645963,0.604580267,1690.5515738988,2400.200026133
626,1,34.81,76.91,343.46666666666664,84.92222222222222,6.87,896.8111111111111,525.0,1065.0,0.793880506,1952.9759542459,4376.7143511757
627,1,20.22,41.12,347.0444444444444,73.72222222222223,4.33,958.1069042316259,470.0,1048.2919254658384,0.26189132,1335.228900144,4967.6972487828
628,1,43.75,0.0,341.25,95.0,6.25,808.75,476.6666666666667,1038.3333333333333,0.84035204,1440.3651980957,3592.7587207798997
629,1,37.5,0.0,347.5,150.0,4.6,930.0,428.3333333333333,1048.3333333333333,0.38852626,1440.3651980957,3592.7587207798997
630,1,19.73,115.95,343.16258351893094,173.34444444444443,6.15,786.7666666666667,445.0,1063.2242990654206,0.653881117,1705.3650463486,4844.77112711
631,1,13.6,79.41,343.46666666666664,102.88888888888889,4.66,898.3777777777777,435.0,970.0931677018633,0.217949026,1518.2282054742,3061.2079218248
632,1,20.27,84.99,343.46666666666664,268.3666666666667,5.56,720.1,340.0,1080.0,0.243164359,1512.2875744197,4867.1875584833
633,1,21.07,80.69,343.16258351893094,146.0888888888889,5.2,849.086859688196,450.0,1118.1619937694704,0.227976736,1640.9645755561,5887.1077862876
634,1,52.5,0.0,363.75,136.25,7.0,763.75,413.3333333333333,1041.6666666666667,0.915889403,1440.3651980957,3592.7587207798997
635,1,13.33,77.92,343.46666666666664,158.32222222222222,4.56,845.7666666666667,425.0,1015.1242236024844,0.447001762,1557.7260470742,5238.0503315063
636,1,21.33,66.56,343.46666666666664,213.3,4.97,795.3452115812918,375.0,1113.0434782608695,0.104168464,1490.909220242,3059.762385576
637,1,20.62,85.14,343.46666666666664,103.87777777777778,5.5,885.5345211581292,450.0,973.4937888198758,0.573248725,1686.48015858,4869.6548839984
638,1,20.44,60.2,343.46666666666664,195.46666666666667,4.73,819.9109131403118,380.0,1083.1211180124224,0.221999544,1432.9247741463,2977.2251234338
639,2,45.0,0.0,482.5,131.25,5.8,792.5,416.25,1020.0,0.527164931,1440.3651980957,3592.7587207798997
640,1,19.09,71.39,347.0,96.1,4.96,907.0378619153674,489.89130434782606,1067.888198757764,0.686982312,1643.2420599446,3576.4106466273
641,2,48.75,0.0,468.3333333333333,123.75,5.6,928.75,465.0,1050.0,0.396350271,1440.3651980957,3592.7587207798997
642,1,21.02,41.98,343.46666666666664,270.8888888888889,4.54,760.924276169265,405.0,1182.9813664596272,0.261732596,1352.6767755571,2970.8199834488
643,2,45.0,0.0,470.0,125.0,5.8,800.0,440.0,1025.0,0.619875624,1440.3651980957,3592.7587207798997
644,1,20.58,58.23,343.16258351893094,212.26666666666668,5.12,802.6222222222223,430.0,1070.1246105919004,0.130781968,1477.7272144884,2922.1302229189
645,1,19.64,78.68,347.0444444444444,224.56666666666666,5.3,775.5679287305122,365.0,1073.0900621118012,0.134078822,1466.8375163659,5813.9195260523
646,1,11.54,115.38,343.46666666666664,74.24444444444444,5.11,894.2777777777778,430.0,920.2484472049689,0.962520694,1858.7586514854,3896.6361182303
647,2,42.0,0.0,477.5,108.0,7.0,635.0,432.5,1042.5,0.665589674,1440.3651980957,3592.7587207798997
648,1,29.87,66.04,343.46666666666664,148.32222222222222,6.09,848.9555555555555,420.0,1020.0,0.634994302,1648.2630149464,4783.3076614572
649,1,20.93,70.0,347.0444444444444,126.85555555555555,4.68,891.5812917594654,450.0,1018.2919254658385,0.042960665,1457.4230340889,2966.372946518
650,1,10.44,116.65,343.46666666666664,68.38888888888889,5.02,899.5888888888888,500.0,990.1242236024844,0.846974117,2342.3826524197,5159.6357978509
651,1,20.89,63.4,347.0444444444444,324.9888888888889,4.95,683.0400890868597,300.0,1087.9658385093169,0.047571871,1440.6136552879,2956.0140744213
652,1,29.96,76.9,347.0444444444444,95.42222222222222,6.21,889.1759465478842,465.0,1013.3229813664597,0.665307968,1985.2556726446,3317.0896050895
653,2,31.25,0.0,480.0,83.75,4.25,875.0,427.5,1045.0,0.39520838,1440.3651980957,3592.7587207798997
654,1,38.07,104.5,343.46666666666664,101.8,7.58,847.9222222222222,440.0,970.0,0.872069831,2064.9464039662,3574.9433229854
655,2,28.75,0.0,492.5,146.25,4.4,748.75,432.5,1078.75,0.380975259,1440.3651980957,3592.7587207798997
656,1,20.76,46.88,343.46666666666664,303.75555555555553,4.59,723.7973273942093,375.0,1153.1055900621118,0.315950154,1383.5397201696,4760.0399190215
657,2,45.0,0.0,486.25,133.75,5.8,745.0,447.5,1042.5,0.71872952,1440.3651980957,3592.7587207798997
658,1,33.75,0.0,353.75,135.0,4.6,922.5,445.0,1070.0,0.675085656,1440.3651980957,3592.7587207798997
659,1,10.49,112.14,343.46666666666664,74.03333333333333,4.93,898.9777777777778,435.0,925.6211180124224,0.741834688,2040.0420354495,4627.3042525694
660,1,14.18,77.25,343.46666666666664,118.43333333333334,4.8,881.3444444444444,445.0,985.2484472049689,0.354910317,1657.4760120313,4416.1132044314
661,1,13.73,39.19,343.46666666666664,113.3,3.89,926.8222222222222,445.0,1045.4968944099378,0.056860736,1371.0228709723,2921.0719304122
662,1,20.84,37.24,343.46666666666664,191.46666666666667,4.32,846.4365256124721,410.0,1138.0745341614906,0.038611164,1320.2965970155,5645.8824806456
663,2,50.0,0.0,495.0,131.25,7.5,592.5,445.0,1042.5,0.937254935,1440.3651980957,3592.7587207798997
664,1,21.24,55.12,343.46666666666664,212.77777777777777,4.71,806.6369710467706,425.0,1163.0434782608695,0.270124892,1411.892011343,2887.82375045
665,1,20.89,113.53,343.46666666666664,172.9111111111111,5.84,791.837416481069,435.0,1023.276397515528,0.172855291,1724.0600231991,2879.231540928
666,1,21.16,64.28,343.46666666666664,210.67777777777778,4.95,798.6859688195991,360.0,1058.1211180124224,0.328627654,1503.0031723479,4724.9250148137
667,1,21.33,59.81,343.46666666666664,216.61111111111111,5.12,797.728285077951,430.0,1138.1987577639752,0.037996177,1536.1343568712,2875.0242388013
668,2,32.5,0.0,476.25,153.75,5.4,762.5,420.0,1020.0,0.59491202,1440.3651980957,3592.7587207798997
669,1,21.11,45.0,343.46666666666664,218.04444444444445,4.48,811.7371937639198,420.0,1158.0434782608695,0.183180758,1373.8074373918,2855.813126057
670,2,45.0,0.0,472.5,112.5,7.0,652.5,508.75,1072.5,0.39578961,1440.3651980957,3592.7587207798997
671,1,13.11,78.76,343.46666666666664,228.48888888888888,4.6,773.8888888888889,320.0,1021.1180124223603,0.270624129,1486.7455068396,2834.7408376837
672,1,12.63,78.79,343.46666666666664,114.57777777777778,4.5,890.2227171492204,495.0,1025.667701863354,0.470322266,1026.4738448844,4361.8670152222
673,1,11.86,61.09,343.46666666666664,98.03333333333333,4.19,924.6325167037862,420.0,938.5403726708074,0.051798314,949.3994616666,2188.3199482063
674,1,19.69,79.1,343.46666666666664,153.45555555555555,5.3,842.0777777777778,390.0,1010.0,0.543992757,1216.7887534824,2174.5411871101
675,1,32.89,76.94,343.46666666666664,129.62222222222223,6.72,852.6948775055679,450.0,1038.2608695652175,0.545251458,1334.7278145743,2104.045643491
676,1,20.44,44.53,343.46666666666664,73.68888888888888,3.8,986.5924276169266,465.0,1033.3229813664595,0.068612756,772.9712976361,2829.7583856138
677,1,20.49,55.86,343.46666666666664,112.33333333333333,4.68,906.380846325167,415.0,968.3540372670808,0.137446199,1012.0430229511,2821.5005930216
678,1,29.64,99.47,346.97777777777776,114.5111111111111,6.79,846.6369710467706,510.0,1047.9347826086957,0.90601112,1499.2875038619,2395.3304510907
679,1,9.64,112.97,343.47777777777776,63.56666666666667,4.84,909.2222222222222,465.0,955.1552795031056,0.980481087,1387.8357553952,2263.4816073088
680,1,13.26,88.17,343.46666666666664,251.3,4.85,742.9175946547884,385.0,1073.555900621118,0.141341978,1130.2279325963,2168.2811376461
681,1,28.02,90.87,346.73719376391983,160.53333333333333,6.12,812.5,390.0,1010.0,0.440943662,1356.7972704345,2115.6965548061
682,1,12.98,90.44,343.46666666666664,126.45555555555555,4.98,863.7444444444444,490.0,1030.745341614907,0.392351739,1247.0243351735,2087.7055732678
683,1,20.13,60.86,350.6222222222222,311.85555555555555,5.09,695.0779510022272,300.0,1137.8416149068323,0.241410497,1027.0143337437,5733.3663222918
684,1,28.51,74.1,347.0444444444444,121.17777777777778,6.01,867.2444444444444,460.0,1020.0,0.411069142,1096.3741569152,4727.533619504
685,1,13.24,85.85,343.46666666666664,76.3,4.79,916.4777777777778,475.0,995.0931677018633,0.599260494,1267.1190328825,4274.2123566904
686,1,12.78,117.29,343.47777777777776,105.7,5.44,861.347438752784,460.0,948.6180124223603,0.786524128,1384.0087392848,3038.7996100276
687,1,19.02,113.73,343.46666666666664,79.66666666666667,5.84,882.3333333333334,440.0,968.4937888198758,0.954361914,1419.4542823915,1883.1790949826
688,1,24.97,70.41,347.0444444444444,144.9111111111111,5.77,850.445434298441,490.0,1108.2298136645963,0.434048369,1227.3250445316,2082.769481489
689,1,22.87,64.96,343.46666666666664,89.87777777777778,5.19,916.2555555555556,490.0,1040.0,0.42355875,1128.4505009539,4132.2171133649
690,1,12.58,92.29,343.46666666666664,161.66666666666666,4.8,828.1,410.0,1000.1242236024844,0.467859308,1165.7501906499,2101.0356634713
691,1,31.96,71.73,343.46666666666664,227.51111111111112,6.72,758.1333333333333,400.0,1065.0,0.609420425,1286.921004159,4570.7570650599
692,1,30.27,86.23,347.0444444444444,132.03333333333333,6.48,840.8222222222222,460.0,1040.0,0.560883015,1196.829482301,4532.5436426118
693,1,19.47,80.02,343.46666666666664,172.5,5.28,823.2888888888889,460.0,1120.0,0.402956862,1136.5913394086,2056.4339663094
694,1,29.16,66.83,343.46666666666664,133.55555555555554,5.86,865.0444444444445,500.0,1085.0,0.391601344,1166.1301752488,2026.3412783608
695,1,22.93,59.31,343.46666666666664,116.85555555555555,5.18,895.7015590200446,480.0,1093.167701863354,0.54286479,1132.7605386166,4126.9185171588
696,1,29.42,85.35,343.46666666666664,130.56666666666666,6.46,849.56570155902,445.0,1013.3074534161491,0.452363587,1268.3080589969,3995.5695801269
697,1,19.56,119.44,343.46666666666664,90.08888888888889,6.01,867.8953229398663,510.0,1028.4006211180124,0.976239224,1554.5114873232,1874.5113100913
698,3,32.37,165.0,343.46666666666664,42.63333333333333,4.69,1021.0356347438753,535.0,1063.3695652173913,0.674877675,844.2403299617,4049.4464291592
699,3,20.13,405.0,343.16258351893094,42.06666666666667,3.46,1035.011135857461,470.0,1018.3333333333334,0.055989127,559.883898869,2796.0230764755
700,1,19.33,109.02,343.46666666666664,68.08888888888889,5.82,900.1670378619153,475.0,987.0652173913044,0.907301342,1284.6810841402,1974.992762591
701,1,24.27,72.71,347.0444444444444,163.27777777777777,5.81,829.8552338530067,485.0,1102.9658385093169,0.440877016,1252.318521369,2038.218166487
702,3,20.94,295.0,346.73719376391983,57.18888888888889,3.53,1015.467706013363,470.0,1043.3021806853583,0.288396985,518.3811829582,4638.1141315228
703,1,30.49,86.55,343.46666666666664,114.52222222222223,6.61,862.7728285077951,525.0,1073.3229813664595,0.609793327,1287.8972192897,1970.2835031274
704,1,10.53,118.54,343.4888888888889,100.42222222222222,5.04,865.8222222222222,495.0,985.2484472049689,0.746716458,1548.8158670096,1874.2543052414
705,1,37.87,70.46,347.0444444444444,88.36666666666666,6.75,893.6777777777778,445.0,995.0,0.692283941,1480.6914619745,1885.0607664975
706,1,28.53,71.74,343.46666666666664,120.55555555555556,6.07,874.1202672605791,420.0,988.3229813664597,0.404529522,1164.395980767,1956.4344772178
707,1,19.87,100.0,347.0444444444444,169.94444444444446,3.42,903.1291759465479,415.0,1148.05900621118,0.275811473,550.8501831042,2810.8932534794
708,1,31.16,64.16,343.46666666666664,181.8111111111111,6.4,814.2444444444444,420.0,1060.0,0.570765537,1174.3787428653,1941.3845743276
709,1,20.18,59.39,347.0444444444444,255.34444444444443,4.69,756.9821826280623,365.0,1142.9813664596272,0.100837923,1017.9703931847,2772.1709907302
710,1,20.44,48.12,343.46666666666664,94.71111111111111,4.65,933.0734966592428,395.0,958.3385093167702,0.324954076,959.9648619937,4596.8050828771
711,3,12.62,242.5,343.46666666666664,17.177777777777777,2.71,1063.6222222222223,495.0,985.0931677018633,0.942801579,634.6633550988,3946.1690358387
712,1,19.87,71.67,347.0444444444444,136.84444444444443,3.43,936.0022271714922,400.0,1088.1055900621118,0.325503058,599.7941891962,2780.7660230702
713,1,12.98,97.5,343.47777777777776,67.45555555555555,2.75,1013.7777777777778,430.0,990.1242236024844,0.11885355,576.4195948528,4591.1184054621
714,1,26.84,112.11,343.46666666666664,104.24444444444444,6.69,853.2739420935412,480.0,1008.3695652173913,0.905015948,1620.4492108814,3941.5764734113
715,1,12.44,107.35,343.46666666666664,101.84444444444445,5.09,872.9777777777778,400.0,930.1863354037267,0.373642689,1307.4632018784,4257.0934829337
716,1,20.36,62.12,343.46666666666664,86.77777777777777,3.54,985.9576837416481,430.0,1038.2608695652175,0.132319548,797.9246001393,4604.560921831
717,3,20.04,205.0,343.46666666666664,83.6,3.46,992.2271714922049,400.0,1008.3540372670808,0.318139199,600.6322769842,2746.1609389843
718,3,31.18,226.43,343.46666666666664,43.28888888888889,4.83,1016.5222222222222,495.0,1025.0,0.839634412,910.1472749361,3161.1049588218
719,1,31.71,90.14,343.46666666666664,109.84444444444445,6.9,860.1113585746102,535.0,1063.3695652173913,0.960391982,1452.0936470457,1848.3770040594
720,1,21.2,132.35,347.0444444444444,70.14444444444445,6.33,868.7973273942093,525.0,1071.0403726708075,0.930475595,1720.7711194897,2096.8744830683
721,1,20.31,97.5,343.46666666666664,84.92222222222222,3.47,991.1247216035634,405.0,1013.2453416149068,0.232407811,638.653983031,4525.508012736
722,1,20.63,97.62,343.46666666666664,123.83333333333333,5.74,854.2761692650334,415.0,973.3385093167702,0.634111119,1249.0854589582,1922.8262557676
723,3,13.64,187.0,343.46666666666664,80.56666666666666,2.87,998.2777777777778,455.0,1025.248447204969,0.315916767,609.9835930214,2745.4325155757
724,1,20.62,67.12,343.46666666666664,105.08888888888889,5.01,903.6636971046771,440.0,988.4472049689441,0.241785645,1048.07774036,2137.3702149867
725,1,30.84,63.69,347.0444444444444,124.07777777777778,6.19,870.6681514476614,430.0,998.3074534161491,0.624709649,1266.9394007907,1927.5295875418
726,1,13.2,75.91,343.46666666666664,103.11111111111111,4.68,900.2777777777778,475.0,995.1242236024844,0.502901494,1200.8902774148,1928.7679916006
727,1,30.4,94.14,343.46666666666664,121.2,6.76,847.5,525.0,1055.0,0.945430646,1356.6817585318,3548.3416031087
728,1,21.33,76.49,347.0444444444444,314.0888888888889,5.16,679.2761692650334,300.0,1167.77950310559,0.037220396,1119.9295721599,2081.7646737363
729,1,24.98,70.84,343.46666666666664,110.58888888888889,5.59,889.4654788418708,515.0,1082.9347826086957,0.465075787,1227.8558762419,1878.9971327762
730,1,11.35,110.77,343.46666666666664,51.4,4.91,923.5523385300668,505.0,1003.6024844720497,0.748473896,1486.3691635369,1868.9081826974
731,1,32.54,85.93,343.16258351893094,211.48888888888888,7.18,759.6777777777778,450.0,1120.0,0.619208795,1324.8480889245,3978.9808655775
732,1,16.4,69.63,343.46666666666664,200.8,5.38,801.6333333333333,455.0,995.27950310559,0.240042805,1146.3097541462,5511.8102251843
733,1,20.98,74.86,347.0444444444444,309.5444444444444,5.5,684.5444444444445,405.0,1195.0,0.298490597,1049.9762589426,2062.1817071312
734,1,19.78,81.83,343.46666666666664,96.4,5.41,897.0222222222222,520.0,1060.0,0.522010625,1142.8073314333,3675.550788988
735,1,20.76,46.97,347.0444444444444,198.2888888888889,4.15,844.8775055679288,440.0,1168.027950310559,0.063256748,843.5369877095,2044.791549039
736,1,20.18,62.42,347.0444444444444,125.11111111111111,4.8,885.1559020044543,445.0,1043.2608695652175,0.130649539,1048.280461981,2732.2828300524
737,1,29.51,76.06,343.46666666666664,91.5111111111111,6.29,897.5723830734967,445.0,973.3695652173913,0.933937799,1467.404929259,3298.3688967381
738,1,23.02,105.28,343.46666666666664,124.3,6.52,844.097995545657,460.0,978.4006211180124,0.879171582,1425.9781253502,2377.9298998095
739,1,9.82,97.48,343.16258351893094,94.7,4.63,898.1138392857143,420.0,908.4890965732087,0.68222841,1160.3887031243,1870.0896107143
740,1,12.62,99.23,343.16258351893094,101.65555555555555,4.95,880.0,505.0,1015.1246105919004,0.409040073,1359.1887021973,1881.9027903902
741,1,19.29,3.83,347.0444444444444,74.44444444444444,3.42,996.358574610245,410.0,1008.2608695652174,0.187180439,819.5187455088,2744.7087685262
742,1,12.96,63.0,343.46666666666664,125.66666666666667,4.25,893.3741648106904,405.0,958.7732919254659,0.091096884,981.4565286604,2707.2002556356
743,1,19.87,50.76,343.46666666666664,127.15555555555555,4.64,899.3541202672606,460.0,1048.276397515528,0.077442954,970.01338148,4534.0227124706
744,1,19.91,95.51,343.46666666666664,145.03333333333333,5.76,835.7906458797328,470.0,1058.2608695652175,0.447644949,1216.341434386,1865.9525538574
745,1,20.84,67.94,347.0444444444444,239.38888888888889,5.28,762.3111111111111,410.0,1110.0,0.10382656,1030.2160901717,2706.0676815857
746,1,23.07,56.81,343.46666666666664,116.44444444444444,5.04,899.0311804008909,465.0,1053.1055900621118,0.588102942,1190.3621509547,1867.9920443392
747,1,21.07,81.53,343.46666666666664,148.64444444444445,5.4,844.2984409799554,495.0,1033.3695652173913,0.066469676,1213.3190861458,2685.8127552648
748,3,29.47,337.69,343.46666666666664,41.27777777777778,4.62,1015.9576837416481,535.0,1063.4937888198758,0.874661744,842.849435433,3697.1877770734
749,3,12.62,175.0,343.46666666666664,48.644444444444446,2.7,1032.9,455.0,985.0931677018633,0.017790641,591.6192162828,2723.7258983648
750,3,19.96,560.0,343.16258351893094,41.77777777777778,3.44,1035.044543429844,485.0,1033.3333333333333,0.262320121,609.4525406607,4499.8115438105
751,1,30.8,96.53,343.16258351893094,75.03333333333333,6.87,892.706013363029,420.0,960.0,0.77217008,1713.7075082047,3998.2331116148
752,3,29.71,247.5,343.46666666666664,53.74444444444445,4.55,1009.5777777777778,500.0,1040.0,0.736149674,813.691726129,4147.8482841511
753,1,30.18,35.01,343.46666666666664,82.56666666666666,5.48,944.3,455.0,1003.3540372670808,0.339503386,1090.3727258923,3643.6133192968
754,1,20.09,90.0,347.0444444444444,38.01111111111111,3.44,1034.944320712695,450.0,998.3385093167702,0.17565975,598.4812643391,4452.7669449777
755,1,23.4,81.54,343.46666666666664,99.26666666666667,5.69,890.6904231625836,465.0,1023.3540372670808,0.414137953,1322.7474332353,1866.0515113208
756,2,28.75,0.0,483.75,125.0,4.4,782.5,431.25,1017.5,0.933334008,1440.3651980957,3592.7587207798997
757,2,40.0,0.0,498.75,125.0,5.4,741.25,445.0,1063.75,0.797833033,1440.3651980957,3592.7587207798997
758,1,22.32,46.48,343.16258351893094,98.5111111111111,4.88,926.6111111111111,500.0,1061.1214953271028,0.000204,1388.9418884013,2658.5410832909
759,1,28.62,89.37,343.46666666666664,71.46666666666667,6.35,904.4666666666667,445.0,985.0,0.880468848,1717.9072640013,2476.1283922675
760,2,45.0,0.0,481.25,115.0,7.0,610.0,510.0,1085.0,0.751787305,1440.3651980957,3592.7587207798997
761,2,45.0,0.0,482.5,96.25,7.25,711.25,420.0,1003.75,0.7844507,1440.3651980957,3592.7587207798997
762,2,50.0,0.0,475.0,157.5,6.2,742.5,432.5,1082.5,0.815990235,1440.3651980957,3592.7587207798997
763,1,11.69,69.16,343.46666666666664,119.35555555555555,4.23,894.1888888888889,440.0,980.1863354037267,0.338259596,1605.0764556318,5339.500594711
764,1,19.73,71.44,343.46666666666664,218.2888888888889,5.05,785.0666666666667,435.0,1140.0,0.12564865,1462.4766532666,2616.1988829574
765,1,30.13,95.98,343.46666666666664,79.26666666666667,6.72,889.086859688196,510.0,1028.4006211180124,0.740682908,2501.8105625113,5173.7041070313
766,1,31.2,69.01,343.46666666666664,161.0222222222222,6.35,831.0666666666667,405.0,1015.0,0.573952621,1728.5538646761,2599.0727618102
767,1,20.93,65.68,347.0444444444444,300.9,5.11,703.4855233853007,425.0,1163.0434782608695,0.268937352,1507.4488871264,2623.4878604304
768,2,43.75,0.0,461.25,166.25,7.0,617.5,460.0,1093.75,0.808558886,1440.3651980957,3592.7587207798997
769,1,20.84,63.66,347.0444444444444,120.0,5.06,887.739420935412,430.0,1028.2608695652175,0.289569911,1477.9314559654,5561.6974173373
770,1,25.92,111.29,343.16258351893094,100.27777777777777,6.62,858.0512249443207,485.0,1017.8660436137071,0.623466515,1911.0271981623,4264.4396342238
771,2,25.0,0.0,480.0,175.0,4.2,760.0,460.0,1115.0,0.24609694,1440.3651980957,3592.7587207798997
772,1,31.31,67.15,343.46666666666664,202.01111111111112,6.64,789.5991091314031,505.0,1048.1832298136646,0.806871224,1982.9010815834,3345.8274783427
773,1,45.0,0.0,367.5,136.25,5.6,882.5,465.0,1026.6666666666667,0.546776461,1440.3651980957,3592.7587207798997
774,2,28.75,0.0,481.25,71.25,4.4,846.25,483.75,1035.0,0.854523316,1440.3651980957,3592.7587207798997
